category,headline,authors,link,short_description,date
WORLD NEWS,2 Dead In Gaza During Anti-Israel 'Day Of Rage',Willa Frej and Jesselyn Cook,https://www.huffingtonpost.com/entry/israel-day-of-rage-protests_us_5a2a59a1e4b073789f68c247,Two people were killed in the demonstrations on Friday.,2017-12-08
WORLD NEWS,Residents Describe Terrifying Escape From London Apartment Block Fire,Lee Moran,https://www.huffingtonpost.com/entry/london-apartment-complex-fire-escape_us_5940e0e4e4b0d3185485d322,"""We lost everything, everything. I’ve got only what I’m wearing on me.""",2017-06-14
WORLD NEWS,White House Warns Syria Against Launching Another Chemical Weapons Attack,"By Jeff Mason and John Walcott, Reuters",https://www.huffingtonpost.com/entry/white-house-syria-chemical-attack_us_5951f094e4b02734df2cfa29,"“If ... Mr. Assad conducts another mass murder attack using chemical weapons, he and his military will pay a heavy price.""",2017-06-27
WORLD NEWS,Crown Prince Mohammed’s Vow To Moderate Saudi Islam: Easier Said Than Done,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/crown-prince-mohammeds-vow-to-moderate-saudi-islam_us_59f44316e4b05f0ade1b5781,Saudi Crown Prince Mohammed bin Salman’s recent disavowal of the kingdom’s founding religious ideology had a master’s voice,2017-10-28
WORLD NEWS,Putin Unveils New 'Invincible' Nuclear Weapons To Counter West,"Andrew Osborn, Reuters",https://www.huffingtonpost.com/entry/vladimir-putin-new-nuclear-weapons_us_5a9832f7e4b09c872bb238ca,Putin has often used militaristic rhetoric to mobilize support and buttress his narrative that Russia is under siege from the West.,2018-03-01
WORLD NEWS,Women's Driving: Saudi Prince Mohammed’s Litmus Test,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/womens-driving-saudi-prince-mohammeds-litmus-test_us_59cb54d6e4b0b99ee4a9c92c,"Saudi Arabia’s long-awaited lifting of a ban on women’s driving, widely viewed as a symbol of Saudi misogyny, will likely",2017-09-27
WORLD NEWS,North Korea Holds Massive Military Parade Ahead Of 2018 Winter Olympics,Nick Visser and Willa Frej,https://www.huffingtonpost.com/entry/north-korea-military-parade_us_5a7bc4ede4b08dfc92ffe3de,The regime also sent hundreds of its citizens to Pyeongchang this week.,2018-02-08
WORLD NEWS,Hundreds In Israel And Beyond Protest Killings Of Palestinians On Gaza Border,Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/hundreds-israel-beyond-protest-killings_us_5afb6d48e4b0a59b4dfe7ff8,Israeli military forces killed some 60 Palestinian demonstrators on Monday.,2018-05-16
WORLD NEWS,Distrust and Verify: An Appropriate U.S. Government Response To Sudan Government Actions,"Esther Sprague, ContributorFounder and Director of Sudan Unlimited",https://www.huffingtonpost.com/entry/distrust-and-verify-an-appropriate-us-government_us_59643394e4b0911162fc2e92,"Before leaving office, President Obama issued an Executive Order that lifted some U.S. sanctions on Sudan for six months",2017-07-11
WORLD NEWS,Teenager Charged Over London Tube Attack Appears In Court,"Alistair Smout, Reuters",https://www.huffingtonpost.com/entry/london-uk-tube-attack-man-charged_us_59c50bd8e4b06ddf45f740da,The 18-year-old man came to Britain after his parents were killed in Iraq.,2017-09-22
WORLD NEWS,ISIS Losing Its 'Capital' Is A Pivotal Defeat For The Terrorist Group,Nick Robins-Early,https://www.huffingtonpost.com/entry/raqqa-isis-syria_us_59e36c76e4b03a7be5813ab4,U.S.-backed forces have finally retaken the Syrian city of Raqqa.,2017-10-17
WORLD NEWS,More Than 100 Dead In Philippine Mudslides And Flash Flooding,"Manuel Mogato, Reuters",https://www.huffingtonpost.com/entry/philippines-tropical-storm-flooding_us_5a3e3cc1e4b025f99e1756fb,Dozens of people are also missing after a tropical storm struck.,2017-12-23
WORLD NEWS,Refugee Or Migrant? Sometimes The Line Is Blurred,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/refugee-or-migrant-sometimes-the-line-is-blurred_us_59492cfee4b0961faacbe6c3,"From languishing in Peshawar and nearly suffocating in the back of a truck during the crossing into Europe, to working without",2017-06-20
WORLD NEWS,Time Is Running Out For Syria's Besieged Communities,Jesselyn Cook,https://www.huffingtonpost.com/entry/syria-besieged-communities_us_5a316982e4b091ca2684d1ba,"The sieges ""are testaments to the impotence of the international community,” a new Siege Watch report states.",2017-12-14
WORLD NEWS,"Charles Jenkins, American Held By North Korea For 40 Years After Defection, Dies At 77",Nick Visser,https://www.huffingtonpost.com/entry/charles-jenkins-north-korea-dies_us_5a302265e4b046175433fbb7,"The former U.S. soldier defected in 1965, but said his decisions at the time ""don't make sense now.""",2017-12-12
WORLD NEWS,New Coke Ad About Saudi Women Driving Has People Feeling All Kinds Of Ways,Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/coca-cola-ad-saudi-arabia-women-driving_us_5a00ba29e4b0c9653001a227,"The ad features a Saudi dad teaching his daughter how to drive, weeks after the country announced a lifting of the ban on female drivers.",2017-11-06
WORLD NEWS,Burma's Developing Democracy Imperiled By Brutal Persecution Of Rohingya People,"Doug Bandow, ContributorContributing writer, policy analyst, one who tilts at windmills",https://www.huffingtonpost.com/entry/burmas-developing-democracy-imperiled-by-brutal-persecution_us_59bfd024e4b0390a1564df75,Many have fled to neighboring Bangladesh.,2017-09-18
WORLD NEWS,South Africa's President Jacob Zuma Resigns,,https://www.huffingtonpost.com/entry/south-africa-zuma-resigns_us_5a84a42fe4b0058d556598b2,The decision brings an end to his nine scandal-plagued years in power.,2018-02-14
WORLD NEWS,Russia's Medvedev: Trump Administration Is Powerless,,https://www.huffingtonpost.com/entry/medvedev-trump-powerless_us_59822369e4b0353fbb3483b4,The prime minister's comments came after Trump signed a bill imposing new sanctions.,2017-08-02
WORLD NEWS,"Epic Bollywood Movie That Sparked Protests, Court Battles And Burnings Opens In India",Carol Kuruvilla,https://www.huffingtonpost.com/entry/bollywood-padmaavat-protests-india_us_5a69e8b8e4b002283009c8b9,The debut of “Padmaavat” set off a new round of discord.,2018-01-25
WORLD NEWS,What's Behind Iran's Massive Anti-Government Protests,Jesselyn Cook,https://www.huffingtonpost.com/entry/iran-protests_us_5a4b9d46e4b0b0e5a7a8bb8a,"Tehran blames ""enemies of Iran,"" and President Donald Trump is inflaming tensions. But the real motive is unsolved economic, social and political grievances.",2018-01-02
WORLD NEWS,"Malala Yousafzai Nearly Died For Girls’ Education. Today, She Started At Oxford.",Jenna Amatulli,https://www.huffingtonpost.com/entry/malala-yousafzai-oxford-university_us_59db9a7ce4b0b34afa5b1c0a,The women's education activist shared a snapshot of her first day on Twitter.,2017-10-09
WORLD NEWS,The Fastest-Growing Refugee Crisis Is The One You've Probably Heard The Least About,Willa Frej,https://www.huffingtonpost.com/entry/south-sudan-refugee-crisis_us_59481822e4b0edb84c14af58,More than 1.4 million South Sudanese people have been forced to flee across borders in the last year.,2017-06-20
WORLD NEWS,"Knife Attacker Injures 8 In Munich, Police Detain Suspect",,https://www.huffingtonpost.com/entry/munich-knife-attack-germany_us_59eb171be4b00f08619f161a,"Authorities said they had ""no indication of a terrorist, political, or religious motive.""",2017-10-21
WORLD NEWS,U.S. To Withhold $65 Million In Aid For Palestinians,,https://www.huffingtonpost.com/entry/us-aid-palestinians_us_5a5e4f50e4b0106b7f65c496,"The U.S. will provide $60 million, but is withholding the rest ""for future consideration.""",2018-01-16
WORLD NEWS,Pope Francis Announces A New Way To Become A Saint,Antonia Blumberg,https://www.huffingtonpost.com/entry/pope-francis-path-to-sainthood_us_59655020e4b005b0fdc9712d,There are now four paths to sainthood in the Roman Catholic Church.,2017-07-12
WORLD NEWS,Trump’s Proposed Foreign Aid Cuts Put Women In Jeopardy,"Seema Jalan, ContributorExecutive Director, Universal Access Project",https://www.huffingtonpost.com/entry/trumps-proposed-foreign-aid-cuts-put-women-in-jeopardy_us_59270b22e4b0aa7207986b97,This article was originally published in The Hill. Imagine you are a young mother in Uganda who has been forced into sex,2017-06-08
WORLD NEWS,Gunman Kills 9 Outside Coptic Church In Cairo,,https://www.huffingtonpost.com/entry/cairo-coptic-church-attack_us_5a467379e4b06d1621b85ba6,ISIS claimed responsibility for the attack.,2017-12-29
WORLD NEWS,Barcelona Attackers Plotted Major Bombings,"Adrien Croft, Reuters",https://www.huffingtonpost.com/entry/barcelona-attackers-plotted-bombings_us_599cb970e4b0d8dde999adb7,"The cell had planned to carry out major attacks, possibly against churches or monuments.",2017-08-22
WORLD NEWS,Self-Determination Is An Inalienable Right,"Alon Ben-Meir, ContributorSenior Fellow, Center for Global Affairs, NYU",https://www.huffingtonpost.com/entry/self-determination-is-an-inalienable-right_us_59fc895ee4b09887ad6f3f74,The Iraqi Kurds’ referendum that was conducted several weeks ago won an overwhelming majority in favor of independence but,2017-11-03
WORLD NEWS,"Belgrade’s Young Refugees Once Hidden In Plain Sight, Now Disappear","Preethi Nallu, Refugees Deeply",https://www.huffingtonpost.com/entry/belgrades-young-refugees-once-hidden-in-plain-sight-now-disappear_us_595fe70be4b02e9bdb0ca55f,"Growing Up a Refugee During my visit in February, before the eviction dispersed Belgrade’s young refugees, it appears little",2017-07-07
WORLD NEWS,The Current Conflict In Spain Has A Lot To Do With Economic Failure,"Mark Weisbrot, ContributorCo-Director, Center for Economic and Policy Research",https://www.huffingtonpost.com/entry/the-current-conflict-in-spain-has-a-lot-to-do-with_us_59f2554ae4b05f0ade1b55fb,There is little in the data that would indicate that Spain’s austerity “worked.”,2017-10-26
WORLD NEWS,Europeans Scramble To Save Iran Deal After Trump Withdraws,"Yara Bayoumy and Brian Love, Reuters",https://www.huffingtonpost.com/entry/iran-deal-europe-scrambles_us_5af2ed4ee4b0a0d601e8a8b5,"“The deal is not dead. There’s an American withdrawal from the deal but the deal is still there.""",2018-05-09
WORLD NEWS,Why Tunisia’s Banks Are Its Main Economic Weakness,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/why-tunisias-banks-are-its-main-economic-weakness_us_593aa02ee4b094fa859f1798,"Banks are in such poor conditions that it affects Tunisians’ day to day lives. Zoubeir Souissi/Reuters, FAL Ben Hamadi Zouhour",2017-06-09
WORLD NEWS,Tiger Attacks And Kills Keeper At U.K. Zoo,Chris D'Angelo,https://www.huffingtonpost.com/entry/tiger-kills-zookeeper-hamerton-zoo-park_us_592c909be4b0df57cbfccdf0,"The Hamerton Zoo Park called the fatal incident a ""freak accident.""",2017-05-29
WORLD NEWS,Indian Politician Offers $1.5 Million To Behead Bollywood Star,Doha Madani,https://www.huffingtonpost.com/entry/indian-politician-beheading-bollywood_us_5a1877cee4b0d4906caeb57e,Surajpal Amu of India's ruling party offered the bounty amid controversy over a film's representation of a Hindu legend.,2017-11-24
WORLD NEWS,Fighter. Liberator. Ungovernable Woman. Mother Of A Nation. And A Wife Too.,Ferial Haffajee,https://www.huffingtonpost.com/entry/winnie-madikizela-mandela-legacy_us_5ac27a2be4b04646b645249d,"Winnie Madikizela-Mandela’s legacy may resonate even more in South Africa now than that of her husband, Nelson Mandela.",2018-04-02
WORLD NEWS,Waiting For Lefty: The Deeper Meaning Of Corbyn And Brexit,"Robert Kuttner, ColumnistColumnist",https://www.huffingtonpost.com/entry/deeper-meaning-corbyn-brexit_us_5934845ae4b02478cb9cc7a7,The Corbyn surge began in mid-May. There are enough voters registered to elect him. The question is how many will show up at the polls.,2017-06-04
WORLD NEWS,"Who Is Carles Puigdemont, Leader Of Catalonia's Controversial Independence Movement?",Jesselyn Cook,https://www.huffingtonpost.com/entry/carles-puigdemont-catalonia-independence_us_59eb726ae4b0a484d06396e7,"The Spanish government has vowed to ""sack"" Puigdemont and his government amid rising tensions.",2017-10-21
WORLD NEWS,Netanyahu's Chef Blasted For Serving Japan's Prime Minister Dessert In A Shoe,Nina Golgowski,https://www.huffingtonpost.com/entry/japan-shinzo-abe-shoe-dessert_us_5af19eece4b041fd2d2b0384,The unconventional serving dish was criticized as offensive and in poor taste.,2018-05-08
WORLD NEWS,The Semtex President,"John Feffer, ContributorDirector, Foreign Policy In Focus; Author, 'Aftershock: A Jour...",https://www.huffingtonpost.com/entry/the-semtex-president_us_59e4f073e4b02e99c58358c3,"Every few years — sometimes four, sometimes eight — America’s political mood swings from one pole to another. It’s a not",2017-10-16
WORLD NEWS,Saudi Arabia's Quicksand,"Hossein Askari, ContributorProfessor of Business and International Affairs at George Wash...",https://www.huffingtonpost.com/entry/saudi-arabias-quicksand_us_594a83a5e4b0710bea889b0b,"After King Abdullah’s death in 2015, his half-brother Salman ascended the throne of Saudi Arabia. He discarded his tribe’s",2017-06-21
WORLD NEWS,"The First Year Of The Iraq War, As Told Through Late Night TV Jokes",Nick Robins-Early,https://www.huffingtonpost.com/entry/iraq-war-late-night-jokes-letterman-leno-conan_us_5aaec00ce4b05b221800021c,The monologues show a lot has changed since the U.S. invaded Iraq.,2018-03-20
WORLD NEWS,The Gulf Crisis: Fake News Shines Spotlight On Psychological Warfare,"James M. Dorsey, ContributorS. Rajaratnam School of International Studies, Senior fellow",https://www.huffingtonpost.com/entry/the-gulf-crisis-fake-news-shines-spotlight-on-psychological_us_596c4664e4b022bb9372b2f6,Revelations about two incidents of Gulf-related fake news shine a spotlight on a long-standing psychological war between,2017-07-17
WORLD NEWS,South Korea Proposes Military Talks With North Korea On July 21,,https://www.huffingtonpost.com/entry/south-korea-north-korea-talks_us_596c0357e4b03389bb186f43,The military talks between the two countries would be the first since 2015.,2017-07-17
WORLD NEWS,Catalan Leader Backs Down From Declaring Immediate Independence From Spain,Nick Robins-Early,https://www.huffingtonpost.com/entry/catalonia-declares-independence_us_59d4e1e8e4b06226e3f51183,President Carles Puigdemont requested more time for negotiations.,2017-10-10
WORLD NEWS,German Lawmakers Vote To Legalize Same-Sex Marriage,Nick Robins-Early,https://www.huffingtonpost.com/entry/germany-same-sex-marriage_us_5953cd3ae4b0da2c73205644,LGBTQ rights get a big win in Europe's most populous country.,2017-06-30
WORLD NEWS,"Oskar Groening, ‘Bookkeeper Of Auschwitz,' Dies At 96 Awaiting Prison",Dominique Mosbergen,https://www.huffingtonpost.com/entry/oskar-groening-bookkeeper-of-auschwitz-dead_us_5aa77168e4b009b705d5a0c6,The former SS guard was one of the last Nazi officers to stand trial for crimes related to the Holocaust.,2018-03-13
POLITICS,U.S. Politicians Seek To Quiz British Spy Who Wrote Russian Dossier On Donald Trump,Mary Papenfuss,https://www.huffingtonpost.com/entry/chris-steele-trump-dossier_us_58ba650de4b0b9989417d778,Former MI6 operative Christopher Steele likely won't travel to U.S. because of security concerns.,2017-03-04
